country,isic_code,measure,reporting_year,currency,power_code,value,prtr_system,value_usd,aggregate
USA,69,Current prices,2008,USD,Millions,342040.49600000004,TRI,342040.49600000004,1
USA,74,Current prices,2008,USD,Millions,86610.74900000001,TRI,86610.74900000001,1
USA,70,Current prices,2008,USD,Millions,356719.237,TRI,356719.237,1
USA,60,Current prices,2008,USD,Millions,75746.755,TRI,75746.755,1
USA,32,Current prices,2008,USD,Millions,69772.973,TRI,69772.973,1
USA,88,Current prices,2008,USD,Millions,85079.338,TRI,85079.338,1
USA,74_75,Current prices,2008,USD,Millions,105954.868,TRI,105954.868,2
USA,63,Current prices,2008,USD,Millions,82082.267,TRI,82082.267,1
USA,59_60,Current prices,2008,USD,Millions,152935.053,TRI,152935.053,2
USA,30,Current prices,2008,USD,Millions,114442.745,TRI,114442.745,1
USA,25,Current prices,2008,USD,Millions,129902.29,TRI,129902.29,1
USA,23,Current prices,2008,USD,Millions,57051.227999999996,TRI,57051.227999999996,1
USA,17,Current prices,2008,USD,Millions,51270.105,TRI,51270.105,1
USA,14,Current prices,2008,USD,Millions,8437.112,TRI,8437.112,1
USA,87_88,Current prices,2008,USD,Millions,194115.66199999998,TRI,194115.66199999998,2
USA,65,Current prices,2008,USD,Millions,270035.07899999997,TRI,270035.07899999997,1
USA,56,Current prices,2008,USD,Millions,240889.546,TRI,240889.546,1
USA,50,Current prices,2008,USD,Millions,17155.445,TRI,17155.445,1
USA,46,Current prices,2008,USD,Millions,678788.2390000001,TRI,678788.2390000001,1
USA,2,Current prices,2008,USD,Millions,8554.334,TRI,8554.334,1
USA,6,Current prices,2008,USD,Millions,252860.914,TRI,252860.914,1
USA,13_15,Current prices,2008,USD,Millions,29371.343999999997,TRI,29371.343999999997,3
USA,B,Current prices,2008,USD,Millions,370324.609,TRI,370324.609,5
USA,C,Current prices,2008,USD,Millions,1803162.351,TRI,1803162.351,26
USA,16_18,Current prices,2008,USD,Millions,121917.89199999999,TRI,121917.89199999999,3
USA,47,Current prices,2008,USD,Millions,573454.693,TRI,573454.693,1
USA,51,Current prices,2008,USD,Millions,55396.062000000005,TRI,55396.062000000005,1
USA,62_63,Current prices,2008,USD,Millions,261075.25699999998,TRI,261075.25699999998,2
USA,73_75,Current prices,2008,USD,Millions,199110.53600000002,TRI,199110.53600000002,3
USA,66,Current prices,2008,USD,Millions,84552.51800000001,TRI,84552.51800000001,1
USA,18,Current prices,2008,USD,Millions,45127.422,TRI,45127.422,1
USA,82,Current prices,2008,USD,Millions,114729.151,TRI,114729.151,1
USA,80_82,Current prices,2008,USD,Millions,234783.922,TRI,234783.922,3
USA,52,Current prices,2008,USD,Millions,94644.21699999999,TRI,94644.21699999999,1
USA,19,Current prices,2008,USD,Millions,141806.139,TRI,141806.139,1
USA,D,Current prices,2008,USD,Millions,205323.395,TRI,205323.395,1
USA,E,Current prices,2008,USD,Millions,42938.004,TRI,42938.004,4
USA,20,Current prices,2008,USD,Millions,140928.9,TRI,140928.9,1
USA,9,Current prices,2008,USD,Millions,59187.852999999996,TRI,59187.852999999996,1
USA,53,Current prices,2008,USD,Millions,93707.49,TRI,93707.49,1
USA,F,Current prices,2008,USD,Millions,647459.42,TRI,647459.42,3
USA,G,Current prices,2008,USD,Millions,1470348.4530000002,TRI,1470348.4530000002,3
USA,22_23,Current prices,2008,USD,Millions,112784.383,TRI,112784.383,2
USA,24_25,Current prices,2008,USD,Millions,209510.80399999997,TRI,209510.80399999997,2
USA,H,Current prices,2008,USD,Millions,463818.342,TRI,463818.342,5
USA,I,Current prices,2008,USD,Millions,348820.834,TRI,348820.834,2
USA,26,Current prices,2008,USD,Millions,234169.396,TRI,234169.396,1
USA,27,Current prices,2008,USD,Millions,55505.355,TRI,55505.355,1
USA,J,Current prices,2008,USD,Millions,888554.0340000001,TRI,888554.0340000001,8
USA,K,Current prices,2008,USD,Millions,854054.0140000001,TRI,854054.0140000001,3
USA,28,Current prices,2008,USD,Millions,133565.511,TRI,133565.511,1
USA,29_30,Current prices,2008,USD,Millions,197628.905,TRI,197628.905,2
USA,L,Current prices,2008,USD,Millions,1729118.844,TRI,1729118.844,1
USA,M,Current prices,2008,USD,Millions,1137808.755,TRI,1137808.755,11
USA,31_33,Current prices,2008,USD,Millions,119127.192,TRI,119127.192,3
USA,N,Current prices,2008,USD,Millions,567492.941,TRI,567492.941,6
USA,O,Current prices,2008,USD,Millions,1303404.789,TRI,1303404.789,1
USA,P,Current prices,2008,USD,Millions,815432.959,TRI,815432.959,1
USA,Q,Current prices,2008,USD,Millions,1012511.29,TRI,1012511.29,3
USA,R,Current prices,2008,USD,Millions,132714.772,TRI,132714.772,4
USA,S,Current prices,2008,USD,Millions,221682.458,TRI,221682.458,3
USA,T,Current prices,2008,USD,Millions,19106.529,TRI,19106.529,2
USA,36,Current prices,2008,USD,Millions,6142.151,TRI,6142.151,1
USA,41,Current prices,2008,USD,Millions,541559.697,TRI,541559.697,1
USA,45,Current prices,2008,USD,Millions,218105.521,TRI,218105.521,1
USA,68A,Current prices,2008,USD,Millions,1059638.976,TRI,1059638.976,1
USA,90_92,Current prices,2008,USD,Millions,70297.047,TRI,70297.047,3
USA,94,Current prices,2008,USD,Millions,103771.63699999999,TRI,103771.63699999999,1
USA,10,Current prices,2008,USD,Millions,129310.82199999999,TRI,129310.82199999999,1
USA,37,Current prices,2008,USD,Millions,954.686,TRI,954.686,1
USA,73,Current prices,2008,USD,Millions,93155.668,TRI,93155.668,1
USA,80,Current prices,2008,USD,Millions,32751.885,TRI,32751.885,1
USA,90,Current prices,2008,USD,Millions,49456.352999999996,TRI,49456.352999999996,1
USA,75,Current prices,2008,USD,Millions,19344.119,TRI,19344.119,1
USA,91,Current prices,2008,USD,Millions,5695.295999999999,TRI,5695.295999999999,1
USA,81,Current prices,2008,USD,Millions,87302.88699999999,TRI,87302.88699999999,1
USA,71,Current prices,2008,USD,Millions,156521.78,TRI,156521.78,1
USA,38,Current prices,2008,USD,Millions,28063.911,TRI,28063.911,1
USA,33,Current prices,2008,USD,Millions,21541.487,TRI,21541.487,1
USA,11,Current prices,2008,USD,Millions,22669.325,TRI,22669.325,1
USA,95,Current prices,2008,USD,Millions,24694.263,TRI,24694.263,1
USA,93,Current prices,2008,USD,Millions,62417.725,TRI,62417.725,1
USA,78,Current prices,2008,USD,Millions,143387.487,TRI,143387.487,1
USA,72,Current prices,2008,USD,Millions,83416.70599999999,TRI,83416.70599999999,1
USA,61,Current prices,2008,USD,Millions,286517.023,TRI,286517.023,1
USA,42,Current prices,2008,USD,Millions,105899.72300000001,TRI,105899.72300000001,1
USA,37_39,Current prices,2008,USD,Millions,36795.852999999996,TRI,36795.852999999996,3
USA,7,Current prices,2008,USD,Millions,14180.623,TRI,14180.623,1
USA,3,Current prices,2008,USD,Millions,3162.857,TRI,3162.857,1
USA,79,Current prices,2008,USD,Millions,19343.052,TRI,19343.052,1
USA,96,Current prices,2008,USD,Millions,93216.55900000001,TRI,93216.55900000001,1
USA,12,Current prices,2008,USD,Millions,31171.984,TRI,31171.984,1
USA,15,Current prices,2008,USD,Millions,3124.67,TRI,3124.67,1
USA,39,Current prices,2008,USD,Millions,7777.255999999999,TRI,7777.255999999999,1
USA,92,Current prices,2008,USD,Millions,15145.396999999999,TRI,15145.396999999999,1
USA,8,Current prices,2008,USD,Millions,18514.582,TRI,18514.582,1
USA,21,Current prices,2008,USD,Millions,123694.398,TRI,123694.398,1
USA,98,Current prices,2008,USD,Millions,0.0,TRI,0.0,1
USA,43,Current prices,2008,USD,Millions,0.0,TRI,0.0,1
USA,U,Current prices,2008,USD,Millions,0.0,TRI,0.0,1
USA,TOT,Current prices,2009,USD,Millions,13977396.558,TRI,13977396.558,99
USA,A,Current prices,2009,USD,Millions,139948.397,TRI,139948.397,3
USA,10_12,Current prices,2009,USD,Millions,213434.598,TRI,213434.598,3
USA,5,Current prices,2009,USD,Millions,27220.088,TRI,27220.088,1
USA,1,Current prices,2009,USD,Millions,129092.68400000001,TRI,129092.68400000001,1
USA,49,Current prices,2009,USD,Millions,187395.044,TRI,187395.044,1
USA,55,Current prices,2009,USD,Millions,92922.509,TRI,92922.509,1
USA,58_60,Current prices,2009,USD,Millions,329293.343,TRI,329293.343,3
USA,69_71,Current prices,2009,USD,Millions,805737.5079999999,TRI,805737.5079999999,3
USA,77,Current prices,2009,USD,Millions,155610.359,TRI,155610.359,1
USA,64,Current prices,2009,USD,Millions,583020.5229999999,TRI,583020.5229999999,1
USA,86,Current prices,2009,USD,Millions,872640.286,TRI,872640.286,1
USA,97,Current prices,2009,USD,Millions,17410.362,TRI,17410.362,1
USA,13,Current prices,2009,USD,Millions,15104.059,TRI,15104.059,1
USA,16,Current prices,2009,USD,Millions,21137.195,TRI,21137.195,1
USA,22,Current prices,2009,USD,Millions,60442.949,TRI,60442.949,1
USA,24,Current prices,2009,USD,Millions,50832.704000000005,TRI,50832.704000000005,1
USA,29,Current prices,2009,USD,Millions,43910.013,TRI,43910.013,1
USA,31_32,Current prices,2009,USD,Millions,99179.18400000001,TRI,99179.18400000001,2
USA,58,Current prices,2009,USD,Millions,177512.042,TRI,177512.042,1
USA,62,Current prices,2009,USD,Millions,186723.768,TRI,186723.768,1
USA,69_70,Current prices,2009,USD,Millions,657562.8979999999,TRI,657562.8979999999,2
USA,87,Current prices,2009,USD,Millions,115075.64,TRI,115075.64,1
USA,31,Current prices,2009,USD,Millions,22791.458,TRI,22791.458,1
USA,59,Current prices,2009,USD,Millions,79758.766,TRI,79758.766,1
USA,69,Current prices,2009,USD,Millions,317400.223,TRI,317400.223,1
USA,74,Current prices,2009,USD,Millions,83599.018,TRI,83599.018,1
USA,70,Current prices,2009,USD,Millions,340162.674,TRI,340162.674,1
USA,60,Current prices,2009,USD,Millions,72022.535,TRI,72022.535,1
USA,32,Current prices,2009,USD,Millions,76387.726,TRI,76387.726,1
USA,88,Current prices,2009,USD,Millions,87168.80699999999,TRI,87168.80699999999,1
USA,74_75,Current prices,2009,USD,Millions,102742.80699999999,TRI,102742.80699999999,2
USA,63,Current prices,2009,USD,Millions,85666.26699999999,TRI,85666.26699999999,1
USA,59_60,Current prices,2009,USD,Millions,151781.301,TRI,151781.301,2
USA,30,Current prices,2009,USD,Millions,117369.752,TRI,117369.752,1
USA,25,Current prices,2009,USD,Millions,112988.969,TRI,112988.969,1
USA,23,Current prices,2009,USD,Millions,47376.007000000005,TRI,47376.007000000005,1
USA,17,Current prices,2009,USD,Millions,59175.949,TRI,59175.949,1
USA,14,Current prices,2009,USD,Millions,6055.439,TRI,6055.439,1
USA,87_88,Current prices,2009,USD,Millions,202244.44600000003,TRI,202244.44600000003,2
USA,65,Current prices,2009,USD,Millions,275639.45,TRI,275639.45,1
USA,56,Current prices,2009,USD,Millions,246713.18600000002,TRI,246713.18600000002,1
USA,50,Current prices,2009,USD,Millions,16542.11,TRI,16542.11,1
USA,46,Current prices,2009,USD,Millions,646889.048,TRI,646889.048,1
USA,2,Current prices,2009,USD,Millions,7716.444,TRI,7716.444,1
USA,6,Current prices,2009,USD,Millions,165550.663,TRI,165550.663,1
USA,13_15,Current prices,2009,USD,Millions,24966.359,TRI,24966.359,3
USA,B,Current prices,2009,USD,Millions,266073.864,TRI,266073.864,5
USA,C,Current prices,2009,USD,Millions,1695072.5359999998,TRI,1695072.5359999998,26
USA,16_18,Current prices,2009,USD,Millions,119919.54400000001,TRI,119919.54400000001,3
USA,47,Current prices,2009,USD,Millions,578658.747,TRI,578658.747,1
USA,51,Current prices,2009,USD,Millions,58281.2,TRI,58281.2,1
USA,62_63,Current prices,2009,USD,Millions,272390.035,TRI,272390.035,2
USA,73_75,Current prices,2009,USD,Millions,185332.46399999998,TRI,185332.46399999998,3
USA,66,Current prices,2009,USD,Millions,89725.17300000001,TRI,89725.17300000001,1
USA,18,Current prices,2009,USD,Millions,39606.401,TRI,39606.401,1
USA,82,Current prices,2009,USD,Millions,109773.668,TRI,109773.668,1
USA,80_82,Current prices,2009,USD,Millions,226503.56100000002,TRI,226503.56100000002,3
USA,52,Current prices,2009,USD,Millions,89174.56599999999,TRI,89174.56599999999,1
USA,19,Current prices,2009,USD,Millions,101979.946,TRI,101979.946,1
USA,D,Current prices,2009,USD,Millions,221289.15300000002,TRI,221289.15300000002,1
USA,E,Current prices,2009,USD,Millions,45179.045,TRI,45179.045,4
USA,20,Current prices,2009,USD,Millions,143884.198,TRI,143884.198,1
USA,9,Current prices,2009,USD,Millions,41244.366,TRI,41244.366,1
USA,53,Current prices,2009,USD,Millions,85852.623,TRI,85852.623,1
USA,F,Current prices,2009,USD,Millions,564497.726,TRI,564497.726,3
USA,G,Current prices,2009,USD,Millions,1427811.564,TRI,1427811.564,3
USA,22_23,Current prices,2009,USD,Millions,107818.95599999999,TRI,107818.95599999999,2
USA,24_25,Current prices,2009,USD,Millions,163821.673,TRI,163821.673,2
USA,H,Current prices,2009,USD,Millions,437245.54299999995,TRI,437245.54299999995,5
USA,I,Current prices,2009,USD,Millions,339635.695,TRI,339635.695,2
USA,26,Current prices,2009,USD,Millions,225499.00699999998,TRI,225499.00699999998,1
USA,27,Current prices,2009,USD,Millions,50924.217000000004,TRI,50924.217000000004,1
USA,J,Current prices,2009,USD,Millions,876291.752,TRI,876291.752,8
USA,K,Current prices,2009,USD,Millions,948385.146,TRI,948385.146,3
USA,28,Current prices,2009,USD,Millions,119743.43,TRI,119743.43,1
USA,29_30,Current prices,2009,USD,Millions,161279.766,TRI,161279.766,2
USA,L,Current prices,2009,USD,Millions,1755714.7980000002,TRI,1755714.7980000002,1
USA,M,Current prices,2009,USD,Millions,1076031.553,TRI,1076031.553,11
USA,31_33,Current prices,2009,USD,Millions,117852.599,TRI,117852.599,3
USA,N,Current prices,2009,USD,Millions,525819.892,TRI,525819.892,6
USA,O,Current prices,2009,USD,Millions,1357429.5559999999,TRI,1357429.5559999999,1
USA,P,Current prices,2009,USD,Millions,852186.443,TRI,852186.443,1
USA,Q,Current prices,2009,USD,Millions,1074884.732,TRI,1074884.732,3
USA,R,Current prices,2009,USD,Millions,134498.708,TRI,134498.708,4
USA,S,Current prices,2009,USD,Millions,221990.09100000001,TRI,221990.09100000001,3
USA,T,Current prices,2009,USD,Millions,17410.362,TRI,17410.362,2
USA,36,Current prices,2009,USD,Millions,6693.228,TRI,6693.228,1
USA,41,Current prices,2009,USD,Millions,462519.61799999996,TRI,462519.61799999996,1
USA,45,Current prices,2009,USD,Millions,202263.76899999997,TRI,202263.76899999997,1
USA,68A,Current prices,2009,USD,Millions,1081582.233,TRI,1081582.233,1
USA,90_92,Current prices,2009,USD,Millions,73467.134,TRI,73467.134,3
USA,94,Current prices,2009,USD,Millions,102423.025,TRI,102423.025,1
USA,10,Current prices,2009,USD,Millions,150922.583,TRI,150922.583,1
USA,37,Current prices,2009,USD,Millions,1075.511,TRI,1075.511,1
USA,73,Current prices,2009,USD,Millions,82589.657,TRI,82589.657,1
USA,80,Current prices,2009,USD,Millions,32829.107,TRI,32829.107,1
USA,90,Current prices,2009,USD,Millions,52279.998,TRI,52279.998,1
USA,75,Current prices,2009,USD,Millions,19143.79,TRI,19143.79,1
USA,91,Current prices,2009,USD,Millions,6122.741,TRI,6122.741,1
USA,81,Current prices,2009,USD,Millions,83900.786,TRI,83900.786,1
USA,71,Current prices,2009,USD,Millions,148174.61,TRI,148174.61,1
USA,38,Current prices,2009,USD,Millions,29045.107999999997,TRI,29045.107999999997,1
USA,33,Current prices,2009,USD,Millions,18673.415,TRI,18673.415,1
USA,11,Current prices,2009,USD,Millions,25440.471,TRI,25440.471,1
USA,95,Current prices,2009,USD,Millions,23915.346,TRI,23915.346,1
USA,93,Current prices,2009,USD,Millions,61031.573,TRI,61031.573,1
USA,78,Current prices,2009,USD,Millions,127004.61099999999,TRI,127004.61099999999,1
USA,72,Current prices,2009,USD,Millions,84961.58099999999,TRI,84961.58099999999,1
USA,61,Current prices,2009,USD,Millions,274608.374,TRI,274608.374,1
USA,42,Current prices,2009,USD,Millions,101978.109,TRI,101978.109,1
USA,37_39,Current prices,2009,USD,Millions,38485.817,TRI,38485.817,3
USA,7,Current prices,2009,USD,Millions,13638.562,TRI,13638.562,1
USA,3,Current prices,2009,USD,Millions,3139.2690000000002,TRI,3139.2690000000002,1
USA,79,Current prices,2009,USD,Millions,16701.36,TRI,16701.36,1
USA,96,Current prices,2009,USD,Millions,95651.72,TRI,95651.72,1
USA,12,Current prices,2009,USD,Millions,37071.544,TRI,37071.544,1
USA,15,Current prices,2009,USD,Millions,3806.861,TRI,3806.861,1
USA,39,Current prices,2009,USD,Millions,8365.198,TRI,8365.198,1
USA,92,Current prices,2009,USD,Millions,15064.395,TRI,15064.395,1
USA,8,Current prices,2009,USD,Millions,18420.185,TRI,18420.185,1
USA,21,Current prices,2009,USD,Millions,143948.24300000002,TRI,143948.24300000002,1
USA,98,Current prices,2009,USD,Millions,0.0,TRI,0.0,1
USA,43,Current prices,2009,USD,Millions,0.0,TRI,0.0,1
USA,U,Current prices,2009,USD,Millions,0.0,TRI,0.0,1
USA,TOT,Current prices,2010,USD,Millions,14482933.327,TRI,14482933.327,99
USA,A,Current prices,2010,USD,Millions,156289.35199999998,TRI,156289.35199999998,3
USA,10_12,Current prices,2010,USD,Millions,197045.032,TRI,197045.032,3
USA,5,Current prices,2010,USD,Millions,30181.395,TRI,30181.395,1
USA,1,Current prices,2010,USD,Millions,143243.49800000002,TRI,143243.49800000002,1
USA,49,Current prices,2010,USD,Millions,199902.70899999997,TRI,199902.70899999997,1
USA,55,Current prices,2010,USD,Millions,96301.692,TRI,96301.692,1
USA,58_60,Current prices,2010,USD,Millions,349499.023,TRI,349499.023,3
USA,69_71,Current prices,2010,USD,Millions,827451.525,TRI,827451.525,3
USA,77,Current prices,2010,USD,Millions,151986.18300000002,TRI,151986.18300000002,1
USA,64,Current prices,2010,USD,Millions,612630.434,TRI,612630.434,1
USA,86,Current prices,2010,USD,Millions,899409.556,TRI,899409.556,1
USA,97,Current prices,2010,USD,Millions,15321.463,TRI,15321.463,1
USA,13,Current prices,2010,USD,Millions,15522.77,TRI,15522.77,1
USA,16,Current prices,2010,USD,Millions,23223.769,TRI,23223.769,1
USA,22,Current prices,2010,USD,Millions,61755.835999999996,TRI,61755.835999999996,1
USA,24,Current prices,2010,USD,Millions,61952.939000000006,TRI,61952.939000000006,1
USA,29,Current prices,2010,USD,Millions,83594.899,TRI,83594.899,1
USA,31_32,Current prices,2010,USD,Millions,100342.5,TRI,100342.5,2
USA,58,Current prices,2010,USD,Millions,185806.22699999998,TRI,185806.22699999998,1
USA,62,Current prices,2010,USD,Millions,200333.883,TRI,200333.883,1
USA,69_70,Current prices,2010,USD,Millions,677994.58,TRI,677994.58,2
USA,87,Current prices,2010,USD,Millions,118950.899,TRI,118950.899,1
USA,31,Current prices,2010,USD,Millions,21806.185,TRI,21806.185,1
USA,59,Current prices,2010,USD,Millions,88502.087,TRI,88502.087,1
USA,69,Current prices,2010,USD,Millions,309181.415,TRI,309181.415,1
USA,74,Current prices,2010,USD,Millions,90342.722,TRI,90342.722,1
USA,70,Current prices,2010,USD,Millions,368813.165,TRI,368813.165,1
USA,60,Current prices,2010,USD,Millions,75190.709,TRI,75190.709,1
USA,32,Current prices,2010,USD,Millions,78536.315,TRI,78536.315,1
USA,88,Current prices,2010,USD,Millions,89025.39199999999,TRI,89025.39199999999,1
USA,74_75,Current prices,2010,USD,Millions,109816.002,TRI,109816.002,2
USA,63,Current prices,2010,USD,Millions,100083.15800000001,TRI,100083.15800000001,1
USA,59_60,Current prices,2010,USD,Millions,163692.796,TRI,163692.796,2
USA,30,Current prices,2010,USD,Millions,120525.367,TRI,120525.367,1
USA,25,Current prices,2010,USD,Millions,114932.888,TRI,114932.888,1
USA,23,Current prices,2010,USD,Millions,46426.407,TRI,46426.407,1
USA,17,Current prices,2010,USD,Millions,56202.060999999994,TRI,56202.060999999994,1
USA,14,Current prices,2010,USD,Millions,7030.156,TRI,7030.156,1
USA,87_88,Current prices,2010,USD,Millions,207976.29,TRI,207976.29,2
USA,65,Current prices,2010,USD,Millions,280058.452,TRI,280058.452,1
USA,56,Current prices,2010,USD,Millions,254655.848,TRI,254655.848,1
USA,50,Current prices,2010,USD,Millions,15369.271999999999,TRI,15369.271999999999,1
USA,46,Current prices,2010,USD,Millions,685453.297,TRI,685453.297,1
USA,2,Current prices,2010,USD,Millions,9417.176,TRI,9417.176,1
USA,6,Current prices,2010,USD,Millions,179393.67,TRI,179393.67,1
USA,13_15,Current prices,2010,USD,Millions,25896.289,TRI,25896.289,3
USA,B,Current prices,2010,USD,Millions,293283.102,TRI,293283.102,5
USA,C,Current prices,2010,USD,Millions,1788954.408,TRI,1788954.408,26
USA,16_18,Current prices,2010,USD,Millions,118793.612,TRI,118793.612,3
USA,47,Current prices,2010,USD,Millions,579707.426,TRI,579707.426,1
USA,51,Current prices,2010,USD,Millions,71940.011,TRI,71940.011,1
USA,62_63,Current prices,2010,USD,Millions,300417.042,TRI,300417.042,2
USA,73_75,Current prices,2010,USD,Millions,197877.31699999998,TRI,197877.31699999998,3
USA,66,Current prices,2010,USD,Millions,92634.595,TRI,92634.595,1
USA,18,Current prices,2010,USD,Millions,39367.782,TRI,39367.782,1
USA,82,Current prices,2010,USD,Millions,107985.401,TRI,107985.401,1
USA,80_82,Current prices,2010,USD,Millions,223395.448,TRI,223395.448,3
USA,52,Current prices,2010,USD,Millions,93349.54800000001,TRI,93349.54800000001,1
USA,19,Current prices,2010,USD,Millions,115178.222,TRI,115178.222,1
USA,D,Current prices,2010,USD,Millions,240802.542,TRI,240802.542,1
USA,E,Current prices,2010,USD,Millions,54685.697,TRI,54685.697,4
USA,20,Current prices,2010,USD,Millions,171252.61800000002,TRI,171252.61800000002,1
USA,9,Current prices,2010,USD,Millions,47360.52099999999,TRI,47360.52099999999,1
USA,53,Current prices,2010,USD,Millions,84363.73300000001,TRI,84363.73300000001,1
USA,F,Current prices,2010,USD,Millions,524029.766,TRI,524029.766,3
USA,G,Current prices,2010,USD,Millions,1482468.8630000001,TRI,1482468.8630000001,3
USA,22_23,Current prices,2010,USD,Millions,108182.244,TRI,108182.244,2
USA,24_25,Current prices,2010,USD,Millions,176885.827,TRI,176885.827,2
USA,H,Current prices,2010,USD,Millions,464925.273,TRI,464925.273,5
USA,I,Current prices,2010,USD,Millions,350957.539,TRI,350957.539,2
USA,26,Current prices,2010,USD,Millions,241775.379,TRI,241775.379,1
USA,27,Current prices,2010,USD,Millions,51564.859000000004,TRI,51564.859000000004,1
USA,J,Current prices,2010,USD,Millions,921092.355,TRI,921092.355,8
USA,K,Current prices,2010,USD,Millions,985323.48,TRI,985323.48,3
USA,28,Current prices,2010,USD,Millions,127954.881,TRI,127954.881,1
USA,29_30,Current prices,2010,USD,Millions,204120.267,TRI,204120.267,2
USA,L,Current prices,2010,USD,Millions,1796677.4440000001,TRI,1796677.4440000001,1
USA,M,Current prices,2010,USD,Millions,1114395.582,TRI,1114395.582,11
USA,31_33,Current prices,2010,USD,Millions,119404.99900000001,TRI,119404.99900000001,3
USA,N,Current prices,2010,USD,Millions,537776.219,TRI,537776.219,6
USA,O,Current prices,2010,USD,Millions,1400951.614,TRI,1400951.614,1
USA,P,Current prices,2010,USD,Millions,882251.209,TRI,882251.209,1
USA,Q,Current prices,2010,USD,Millions,1107385.846,TRI,1107385.846,3
USA,R,Current prices,2010,USD,Millions,141557.56900000002,TRI,141557.56900000002,4
USA,S,Current prices,2010,USD,Millions,223804.004,TRI,223804.004,3
USA,T,Current prices,2010,USD,Millions,15321.463,TRI,15321.463,2
USA,36,Current prices,2010,USD,Millions,6962.7390000000005,TRI,6962.7390000000005,1
USA,41,Current prices,2010,USD,Millions,420104.862,TRI,420104.862,1
USA,45,Current prices,2010,USD,Millions,217308.139,TRI,217308.139,1
USA,68A,Current prices,2010,USD,Millions,1077163.811,TRI,1077163.811,1
USA,90_92,Current prices,2010,USD,Millions,77768.115,TRI,77768.115,3
USA,94,Current prices,2010,USD,Millions,98504.01199999999,TRI,98504.01199999999,1
USA,10,Current prices,2010,USD,Millions,141476.535,TRI,141476.535,1
USA,37,Current prices,2010,USD,Millions,1143.726,TRI,1143.726,1
USA,73,Current prices,2010,USD,Millions,88061.315,TRI,88061.315,1
USA,80,Current prices,2010,USD,Millions,32423.189,TRI,32423.189,1
USA,90,Current prices,2010,USD,Millions,54075.106,TRI,54075.106,1
USA,75,Current prices,2010,USD,Millions,19473.281000000003,TRI,19473.281000000003,1
USA,91,Current prices,2010,USD,Millions,5890.595,TRI,5890.595,1
USA,81,Current prices,2010,USD,Millions,82986.858,TRI,82986.858,1
USA,71,Current prices,2010,USD,Millions,149456.945,TRI,149456.945,1
USA,38,Current prices,2010,USD,Millions,34531.818999999996,TRI,34531.818999999996,1
USA,33,Current prices,2010,USD,Millions,19062.499,TRI,19062.499,1
USA,11,Current prices,2010,USD,Millions,23383.082000000002,TRI,23383.082000000002,1
USA,95,Current prices,2010,USD,Millions,24538.979,TRI,24538.979,1
USA,93,Current prices,2010,USD,Millions,63789.454000000005,TRI,63789.454000000005,1
USA,78,Current prices,2010,USD,Millions,145198.594,TRI,145198.594,1
USA,72,Current prices,2010,USD,Millions,89066.741,TRI,89066.741,1
USA,61,Current prices,2010,USD,Millions,271176.289,TRI,271176.289,1
USA,42,Current prices,2010,USD,Millions,103924.90400000001,TRI,103924.90400000001,1
USA,37_39,Current prices,2010,USD,Millions,47722.958,TRI,47722.958,3
USA,7,Current prices,2010,USD,Millions,17823.423,TRI,17823.423,1
USA,3,Current prices,2010,USD,Millions,3628.678,TRI,3628.678,1
USA,79,Current prices,2010,USD,Millions,17195.994,TRI,17195.994,1
USA,96,Current prices,2010,USD,Millions,100761.013,TRI,100761.013,1
USA,12,Current prices,2010,USD,Millions,32185.415,TRI,32185.415,1
USA,15,Current prices,2010,USD,Millions,3343.362,TRI,3343.362,1
USA,39,Current prices,2010,USD,Millions,12047.413,TRI,12047.413,1
USA,92,Current prices,2010,USD,Millions,17802.415,TRI,17802.415,1
USA,8,Current prices,2010,USD,Millions,18524.093,TRI,18524.093,1
USA,21,Current prices,2010,USD,Millions,130900.18,TRI,130900.18,1
USA,98,Current prices,2010,USD,Millions,0.0,TRI,0.0,1
USA,43,Current prices,2010,USD,Millions,0.0,TRI,0.0,1
USA,U,Current prices,2010,USD,Millions,0.0,TRI,0.0,1
USA,TOT,Current prices,2011,USD,Millions,14998081.588,TRI,14998081.588,99
USA,A,Current prices,2011,USD,Millions,189073.562,TRI,189073.562,3
USA,10_12,Current prices,2011,USD,Millions,183754.892,TRI,183754.892,3
USA,5,Current prices,2011,USD,Millions,33975.278,TRI,33975.278,1
USA,1,Current prices,2011,USD,Millions,175899.902,TRI,175899.902,1
USA,49,Current prices,2011,USD,Millions,214544.765,TRI,214544.765,1
USA,55,Current prices,2011,USD,Millions,104881.01199999999,TRI,104881.01199999999,1
USA,58_60,Current prices,2011,USD,Millions,351021.38700000005,TRI,351021.38700000005,3
USA,69_71,Current prices,2011,USD,Millions,868447.137,TRI,868447.137,3
USA,77,Current prices,2011,USD,Millions,153795.25,TRI,153795.25,1
USA,64,Current prices,2011,USD,Millions,626874.171,TRI,626874.171,1
USA,86,Current prices,2011,USD,Millions,938816.1140000001,TRI,938816.1140000001,1
USA,97,Current prices,2011,USD,Millions,16328.388,TRI,16328.388,1
USA,13,Current prices,2011,USD,Millions,15027.743,TRI,15027.743,1
USA,16,Current prices,2011,USD,Millions,23558.027000000002,TRI,23558.027000000002,1
USA,22,Current prices,2011,USD,Millions,62546.212,TRI,62546.212,1
USA,24,Current prices,2011,USD,Millions,74729.371,TRI,74729.371,1
