generic_sector_code,reporting_year,prtr_system,gva
22,1994,NPRI,7701.6
13,1994,NPRI,1513.6
38,1994,NPRI,3056.8
19,1994,NPRI,4917.6
46,1994,NPRI,58772.0
6,1994,NPRI,71077.6
10,1994,NPRI,16540.0
21,1994,NPRI,3824.0
11,1994,NPRI,4224.8
26,1994,NPRI,6287.2
52,1994,NPRI,9925.6
24,1994,NPRI,12480.8
37,1994,NPRI,0.0
5,1994,NPRI,1305.6
7,1994,NPRI,13303.2
16,1994,NPRI,7761.6
35,1994,NPRI,26444.0
23,1994,NPRI,6009.6
15,1994,NPRI,0.0
8,1994,NPRI,4263.2
9,1994,NPRI,8535.2
49,1994,NPRI,29166.4
27,1994,NPRI,2988.0
82,1994,NPRI,13861.6
17,1994,NPRI,7443.2
1,1994,NPRI,11897.6
45,1994,NPRI,19338.4
85,1994,NPRI,60665.6
96,1994,NPRI,5270.4
32,1994,NPRI,3397.6
30,1994,NPRI,7374.4
28,1994,NPRI,11199.2
31,1994,NPRI,4451.2
72,1994,NPRI,3843.2
86,1994,NPRI,58136.8
84,1994,NPRI,73811.2
61,1994,NPRI,23068.0
36,1994,NPRI,2159.2
42,1994,NPRI,25584.0
71,1994,NPRI,13108.8
51,1994,NPRI,3921.6
39,1994,NPRI,0.0
69,1994,NPRI,16507.2
18,1994,NPRI,4844.0
93,1994,NPRI,3483.2
63,1994,NPRI,2396.0
95,1994,NPRI,0.0
14,1994,NPRI,1852.0
59,1994,NPRI,2285.6
47,1994,NPRI,51966.4
50,1994,NPRI,1262.4
94,1994,NPRI,7720.8
2,1994,NPRI,4731.2
12,1994,NPRI,768.0
58,1994,NPRI,8067.2
68,1994,NPRI,81692.0
62,1994,NPRI,13077.6
74,1994,NPRI,5365.6
41,1994,NPRI,42769.6
77,1994,NPRI,8597.6
66,1994,NPRI,6352.0
70,1994,NPRI,6784.0
56,1994,NPRI,16230.4
81,1994,NPRI,6005.6
43,1994,NPRI,13323.2
53,1994,NPRI,5840.0
73,1994,NPRI,3056.8
60,1994,NPRI,3117.6
29,1995,NPRI,14742.4
33,1995,NPRI,3955.2
20,1995,NPRI,7265.6
25,1995,NPRI,12645.6
22,1995,NPRI,7701.6
13,1995,NPRI,1513.6
38,1995,NPRI,3056.8
19,1995,NPRI,4917.6
46,1995,NPRI,58772.0
6,1995,NPRI,71077.6
10,1995,NPRI,16540.0
21,1995,NPRI,3824.0
11,1995,NPRI,4224.8
26,1995,NPRI,6287.2
52,1995,NPRI,9925.6
24,1995,NPRI,12480.8
37,1995,NPRI,0.0
5,1995,NPRI,1305.6
7,1995,NPRI,13303.2
16,1995,NPRI,7761.6
35,1995,NPRI,26444.0
23,1995,NPRI,6009.6
15,1995,NPRI,0.0
8,1995,NPRI,4263.2
9,1995,NPRI,8535.2
49,1995,NPRI,29166.4
27,1995,NPRI,2988.0
82,1995,NPRI,13861.6
17,1995,NPRI,7443.2
1,1995,NPRI,11897.6
45,1995,NPRI,19338.4
85,1995,NPRI,60665.6
96,1995,NPRI,5270.4
32,1995,NPRI,3397.6
30,1995,NPRI,7374.4
28,1995,NPRI,11199.2
31,1995,NPRI,4451.2
72,1995,NPRI,3843.2
86,1995,NPRI,58136.8
84,1995,NPRI,73811.2
61,1995,NPRI,23068.0
36,1995,NPRI,2159.2
42,1995,NPRI,25584.0
71,1995,NPRI,13108.8
51,1995,NPRI,3921.6
39,1995,NPRI,0.0
69,1995,NPRI,16507.2
18,1995,NPRI,4844.0
93,1995,NPRI,3483.2
63,1995,NPRI,2396.0
95,1995,NPRI,0.0
14,1995,NPRI,1852.0
59,1995,NPRI,2285.6
47,1995,NPRI,51966.4
50,1995,NPRI,1262.4
94,1995,NPRI,7720.8
2,1995,NPRI,4731.2
12,1995,NPRI,768.0
58,1995,NPRI,8067.2
68,1995,NPRI,81692.0
62,1995,NPRI,13077.6
74,1995,NPRI,5365.6
41,1995,NPRI,42769.6
77,1995,NPRI,8597.6
66,1995,NPRI,6352.0
70,1995,NPRI,6784.0
56,1995,NPRI,16230.4
81,1995,NPRI,6005.6
43,1995,NPRI,13323.2
53,1995,NPRI,5840.0
73,1995,NPRI,3056.8
60,1995,NPRI,3117.6
29,1996,NPRI,14742.4
33,1996,NPRI,3955.2
20,1996,NPRI,7265.6
25,1996,NPRI,12645.6
22,1996,NPRI,7701.6
13,1996,NPRI,1513.6
38,1996,NPRI,3056.8
19,1996,NPRI,4917.6
46,1996,NPRI,58772.0
6,1996,NPRI,71077.6
10,1996,NPRI,16540.0
21,1996,NPRI,3824.0
11,1996,NPRI,4224.8
26,1996,NPRI,6287.2
52,1996,NPRI,9925.6
24,1996,NPRI,12480.8
37,1996,NPRI,0.0
5,1996,NPRI,1305.6
7,1996,NPRI,13303.2
16,1996,NPRI,7761.6
35,1996,NPRI,26444.0
23,1996,NPRI,6009.6
15,1996,NPRI,0.0
8,1996,NPRI,4263.2
9,1996,NPRI,8535.2
49,1996,NPRI,29166.4
27,1996,NPRI,2988.0
82,1996,NPRI,13861.6
17,1996,NPRI,7443.2
1,1996,NPRI,11897.6
45,1996,NPRI,19338.4
85,1996,NPRI,60665.6
96,1996,NPRI,5270.4
32,1996,NPRI,3397.6
30,1996,NPRI,7374.4
28,1996,NPRI,11199.2
31,1996,NPRI,4451.2
72,1996,NPRI,3843.2
86,1996,NPRI,58136.8
84,1996,NPRI,73811.2
61,1996,NPRI,23068.0
36,1996,NPRI,2159.2
42,1996,NPRI,25584.0
71,1996,NPRI,13108.8
51,1996,NPRI,3921.6
39,1996,NPRI,0.0
69,1996,NPRI,16507.2
18,1996,NPRI,4844.0
93,1996,NPRI,3483.2
63,1996,NPRI,2396.0
95,1996,NPRI,0.0
14,1996,NPRI,1852.0
59,1996,NPRI,2285.6
47,1996,NPRI,51966.4
50,1996,NPRI,1262.4
94,1996,NPRI,7720.8
2,1996,NPRI,4731.2
12,1996,NPRI,768.0
58,1996,NPRI,8067.2
68,1996,NPRI,81692.0
62,1996,NPRI,13077.6
74,1996,NPRI,5365.6
41,1996,NPRI,42769.6
77,1996,NPRI,8597.6
66,1996,NPRI,6352.0
70,1996,NPRI,6784.0
56,1996,NPRI,16230.4
81,1996,NPRI,6005.6
43,1996,NPRI,13323.2
53,1996,NPRI,5840.0
73,1996,NPRI,3056.8
60,1996,NPRI,3117.6
29,1997,NPRI,14742.4
33,1997,NPRI,3955.2
20,1997,NPRI,7265.6
25,1997,NPRI,12645.6
22,1997,NPRI,7701.6
13,1997,NPRI,1513.6
38,1997,NPRI,3056.8
19,1997,NPRI,4917.6
46,1997,NPRI,58772.0
6,1997,NPRI,71077.6
10,1997,NPRI,16540.0
21,1997,NPRI,3824.0
11,1997,NPRI,4224.8
26,1997,NPRI,6287.2
52,1997,NPRI,9925.6
24,1997,NPRI,12480.8
37,1997,NPRI,0.0
5,1997,NPRI,1305.6
7,1997,NPRI,13303.2
16,1997,NPRI,7761.6
35,1997,NPRI,26444.0
23,1997,NPRI,6009.6
15,1997,NPRI,0.0
8,1997,NPRI,4263.2
9,1997,NPRI,8535.2
49,1997,NPRI,29166.4
27,1997,NPRI,2988.0
82,1997,NPRI,13861.6
17,1997,NPRI,7443.2
1,1997,NPRI,11897.6
45,1997,NPRI,19338.4
85,1997,NPRI,60665.6
96,1997,NPRI,5270.4
32,1997,NPRI,3397.6
30,1997,NPRI,7374.4
28,1997,NPRI,11199.2
31,1997,NPRI,4451.2
72,1997,NPRI,3843.2
86,1997,NPRI,58136.8
84,1997,NPRI,73811.2
61,1997,NPRI,23068.0
36,1997,NPRI,2159.2
42,1997,NPRI,25584.0
71,1997,NPRI,13108.8
51,1997,NPRI,3921.6
39,1997,NPRI,0.0
69,1997,NPRI,16507.2
18,1997,NPRI,4844.0
93,1997,NPRI,3483.2
63,1997,NPRI,2396.0
95,1997,NPRI,0.0
14,1997,NPRI,1852.0
59,1997,NPRI,2285.6
47,1997,NPRI,51966.4
50,1997,NPRI,1262.4
94,1997,NPRI,7720.8
2,1997,NPRI,4731.2
12,1997,NPRI,768.0
58,1997,NPRI,8067.2
68,1997,NPRI,81692.0
62,1997,NPRI,13077.6
74,1997,NPRI,5365.6
41,1997,NPRI,42769.6
77,1997,NPRI,8597.6
66,1997,NPRI,6352.0
70,1997,NPRI,6784.0
56,1997,NPRI,16230.4
81,1997,NPRI,6005.6
43,1997,NPRI,13323.2
53,1997,NPRI,5840.0
73,1997,NPRI,3056.8
60,1997,NPRI,3117.6
29,1998,NPRI,14742.4
33,1998,NPRI,3955.2
20,1998,NPRI,7265.6
25,1998,NPRI,12645.6
22,1998,NPRI,7701.6
13,1998,NPRI,1513.6
38,1998,NPRI,3056.8
19,1998,NPRI,4917.6
46,1998,NPRI,58772.0
6,1998,NPRI,71077.6
10,1998,NPRI,16540.0
21,1998,NPRI,3824.0
11,1998,NPRI,4224.8
26,1998,NPRI,6287.2
52,1998,NPRI,9925.6
24,1998,NPRI,12480.8
37,1998,NPRI,0.0
5,1998,NPRI,1305.6
7,1998,NPRI,13303.2
16,1998,NPRI,7761.6
35,1998,NPRI,26444.0
23,1998,NPRI,6009.6
15,1998,NPRI,0.0
8,1998,NPRI,4263.2
9,1998,NPRI,8535.2
49,1998,NPRI,29166.4
27,1998,NPRI,2988.0
82,1998,NPRI,13861.6
17,1998,NPRI,7443.2
1,1998,NPRI,11897.6
45,1998,NPRI,19338.4
85,1998,NPRI,60665.6
96,1998,NPRI,5270.4
32,1998,NPRI,3397.6
30,1998,NPRI,7374.4
28,1998,NPRI,11199.2
31,1998,NPRI,4451.2
72,1998,NPRI,3843.2
86,1998,NPRI,58136.8
84,1998,NPRI,73811.2
61,1998,NPRI,23068.0
36,1998,NPRI,2159.2
42,1998,NPRI,25584.0
71,1998,NPRI,13108.8
51,1998,NPRI,3921.6
39,1998,NPRI,0.0
69,1998,NPRI,16507.2
18,1998,NPRI,4844.0
93,1998,NPRI,3483.2
63,1998,NPRI,2396.0
95,1998,NPRI,0.0
14,1998,NPRI,1852.0
59,1998,NPRI,2285.6
47,1998,NPRI,51966.4
50,1998,NPRI,1262.4
94,1998,NPRI,7720.8
2,1998,NPRI,4731.2
12,1998,NPRI,768.0
58,1998,NPRI,8067.2
68,1998,NPRI,81692.0
62,1998,NPRI,13077.6
74,1998,NPRI,5365.6
41,1998,NPRI,42769.6
77,1998,NPRI,8597.6
66,1998,NPRI,6352.0
70,1998,NPRI,6784.0
56,1998,NPRI,16230.4
81,1998,NPRI,6005.6
43,1998,NPRI,13323.2
53,1998,NPRI,5840.0
73,1998,NPRI,3056.8
60,1998,NPRI,3117.6
29,1999,NPRI,14742.4
33,1999,NPRI,3955.2
20,1999,NPRI,7265.6
25,1999,NPRI,12645.6
22,1999,NPRI,7701.6
13,1999,NPRI,1513.6
38,1999,NPRI,3056.8
19,1999,NPRI,4917.6
46,1999,NPRI,58772.0
6,1999,NPRI,71077.6
10,1999,NPRI,16540.0
21,1999,NPRI,3824.0
11,1999,NPRI,4224.8
26,1999,NPRI,6287.2
52,1999,NPRI,9925.6
24,1999,NPRI,12480.8
37,1999,NPRI,0.0
5,1999,NPRI,1305.6
7,1999,NPRI,13303.2
16,1999,NPRI,7761.6
35,1999,NPRI,26444.0
23,1999,NPRI,6009.6
15,1999,NPRI,0.0
8,1999,NPRI,4263.2
9,1999,NPRI,8535.2
49,1999,NPRI,29166.4
27,1999,NPRI,2988.0
82,1999,NPRI,13861.6
17,1999,NPRI,7443.2
1,1999,NPRI,11897.6
45,1999,NPRI,19338.4
85,1999,NPRI,60665.6
96,1999,NPRI,5270.4
32,1999,NPRI,3397.6
30,1999,NPRI,7374.4
28,1999,NPRI,11199.2
31,1999,NPRI,4451.2
72,1999,NPRI,3843.2
86,1999,NPRI,58136.8
84,1999,NPRI,73811.2
61,1999,NPRI,23068.0
36,1999,NPRI,2159.2
42,1999,NPRI,25584.0
71,1999,NPRI,13108.8
51,1999,NPRI,3921.6
39,1999,NPRI,0.0
69,1999,NPRI,16507.2
18,1999,NPRI,4844.0
93,1999,NPRI,3483.2
63,1999,NPRI,2396.0
95,1999,NPRI,0.0
14,1999,NPRI,1852.0
59,1999,NPRI,2285.6
47,1999,NPRI,51966.4
50,1999,NPRI,1262.4
94,1999,NPRI,7720.8
2,1999,NPRI,4731.2
12,1999,NPRI,768.0
58,1999,NPRI,8067.2
68,1999,NPRI,81692.0
62,1999,NPRI,13077.6
74,1999,NPRI,5365.6
41,1999,NPRI,42769.6
77,1999,NPRI,8597.6
66,1999,NPRI,6352.0
70,1999,NPRI,6784.0
56,1999,NPRI,16230.4
81,1999,NPRI,6005.6
43,1999,NPRI,13323.2
53,1999,NPRI,5840.0
73,1999,NPRI,3056.8
60,1999,NPRI,3117.6
29,2000,NPRI,14742.4
33,2000,NPRI,3955.2
20,2000,NPRI,7265.6
25,2000,NPRI,12645.6
22,2000,NPRI,7701.6
13,2000,NPRI,1513.6
38,2000,NPRI,3056.8
19,2000,NPRI,4917.6
46,2000,NPRI,58772.0
6,2000,NPRI,71077.6
10,2000,NPRI,16540.0
21,2000,NPRI,3824.0
11,2000,NPRI,4224.8
26,2000,NPRI,6287.2
52,2000,NPRI,9925.6
24,2000,NPRI,12480.8
37,2000,NPRI,0.0
5,2000,NPRI,1305.6
7,2000,NPRI,13303.2
16,2000,NPRI,7761.6
35,2000,NPRI,26444.0
23,2000,NPRI,6009.6
15,2000,NPRI,0.0
8,2000,NPRI,4263.2
9,2000,NPRI,8535.2
49,2000,NPRI,29166.4
27,2000,NPRI,2988.0
82,2000,NPRI,13861.6
17,2000,NPRI,7443.2
1,2000,NPRI,11897.6
45,2000,NPRI,19338.4
85,2000,NPRI,60665.6
96,2000,NPRI,5270.4
32,2000,NPRI,3397.6
30,2000,NPRI,7374.4
28,2000,NPRI,11199.2
31,2000,NPRI,4451.2
72,2000,NPRI,3843.2
86,2000,NPRI,58136.8
84,2000,NPRI,73811.2
61,2000,NPRI,23068.0
36,2000,NPRI,2159.2
42,2000,NPRI,25584.0
71,2000,NPRI,13108.8
51,2000,NPRI,3921.6
39,2000,NPRI,0.0
69,2000,NPRI,16507.2
18,2000,NPRI,4844.0
93,2000,NPRI,3483.2
63,2000,NPRI,2396.0
95,2000,NPRI,0.0
14,2000,NPRI,1852.0
59,2000,NPRI,2285.6
47,2000,NPRI,51966.4
50,2000,NPRI,1262.4
94,2000,NPRI,7720.8
2,2000,NPRI,4731.2
12,2000,NPRI,768.0
58,2000,NPRI,8067.2
68,2000,NPRI,81692.0
62,2000,NPRI,13077.6
74,2000,NPRI,5365.6
41,2000,NPRI,42769.6
77,2000,NPRI,8597.6
66,2000,NPRI,6352.0
70,2000,NPRI,6784.0
56,2000,NPRI,16230.4
81,2000,NPRI,6005.6
43,2000,NPRI,13323.2
53,2000,NPRI,5840.0
73,2000,NPRI,3056.8
60,2000,NPRI,3117.6
29,2001,NPRI,14742.4
33,2001,NPRI,3955.2
20,2001,NPRI,7265.6
25,2001,NPRI,12645.6
22,2001,NPRI,7701.6
13,2001,NPRI,1513.6
38,2001,NPRI,3056.8
19,2001,NPRI,4917.6
46,2001,NPRI,58772.0
6,2001,NPRI,71077.6
10,2001,NPRI,16540.0
21,2001,NPRI,3824.0
11,2001,NPRI,4224.8
26,2001,NPRI,6287.2
52,2001,NPRI,9925.6
24,2001,NPRI,12480.8
37,2001,NPRI,0.0
5,2001,NPRI,1305.6
7,2001,NPRI,13303.2
16,2001,NPRI,7761.6
35,2001,NPRI,26444.0
23,2001,NPRI,6009.6
15,2001,NPRI,0.0
8,2001,NPRI,4263.2
9,2001,NPRI,8535.2
49,2001,NPRI,29166.4
27,2001,NPRI,2988.0
82,2001,NPRI,13861.6
17,2001,NPRI,7443.2
1,2001,NPRI,11897.6
45,2001,NPRI,19338.4
85,2001,NPRI,60665.6
96,2001,NPRI,5270.4
32,2001,NPRI,3397.6
30,2001,NPRI,7374.4
28,2001,NPRI,11199.2
31,2001,NPRI,4451.2
72,2001,NPRI,3843.2
86,2001,NPRI,58136.8
84,2001,NPRI,73811.2
61,2001,NPRI,23068.0
36,2001,NPRI,2159.2
42,2001,NPRI,25584.0
71,2001,NPRI,13108.8
51,2001,NPRI,3921.6
39,2001,NPRI,0.0
69,2001,NPRI,16507.2
18,2001,NPRI,4844.0
93,2001,NPRI,3483.2
63,2001,NPRI,2396.0
95,2001,NPRI,0.0
14,2001,NPRI,1852.0
59,2001,NPRI,2285.6
47,2001,NPRI,51966.4
50,2001,NPRI,1262.4
94,2001,NPRI,7720.8
2,2001,NPRI,4731.2
12,2001,NPRI,768.0
58,2001,NPRI,8067.2
68,2001,NPRI,81692.0
62,2001,NPRI,13077.6
74,2001,NPRI,5365.6
41,2001,NPRI,42769.6
77,2001,NPRI,8597.6
66,2001,NPRI,6352.0
70,2001,NPRI,6784.0
56,2001,NPRI,16230.4
81,2001,NPRI,6005.6
43,2001,NPRI,13323.2
53,2001,NPRI,5840.0
73,2001,NPRI,3056.8
60,2001,NPRI,3117.6
29,2002,NPRI,14742.4
33,2002,NPRI,3955.2
20,2002,NPRI,7265.6
25,2002,NPRI,12645.6
22,2002,NPRI,7701.6
13,2002,NPRI,1513.6
38,2002,NPRI,3056.8
19,2002,NPRI,4917.6
46,2002,NPRI,58772.0
6,2002,NPRI,71077.6
10,2002,NPRI,16540.0
21,2002,NPRI,3824.0
11,2002,NPRI,4224.8
26,2002,NPRI,6287.2
52,2002,NPRI,9925.6
24,2002,NPRI,12480.8
37,2002,NPRI,0.0
5,2002,NPRI,1305.6
7,2002,NPRI,13303.2
16,2002,NPRI,7761.6
35,2002,NPRI,26444.0
23,2002,NPRI,6009.6
15,2002,NPRI,0.0
8,2002,NPRI,4263.2
9,2002,NPRI,8535.2
49,2002,NPRI,29166.4
27,2002,NPRI,2988.0
82,2002,NPRI,13861.6
17,2002,NPRI,7443.2
1,2002,NPRI,11897.6
45,2002,NPRI,19338.4
85,2002,NPRI,60665.6
96,2002,NPRI,5270.4
32,2002,NPRI,3397.6
30,2002,NPRI,7374.4
28,2002,NPRI,11199.2
31,2002,NPRI,4451.2
72,2002,NPRI,3843.2
86,2002,NPRI,58136.8
84,2002,NPRI,73811.2
61,2002,NPRI,23068.0
36,2002,NPRI,2159.2
42,2002,NPRI,25584.0
71,2002,NPRI,13108.8
51,2002,NPRI,3921.6
39,2002,NPRI,0.0
69,2002,NPRI,16507.2
18,2002,NPRI,4844.0
93,2002,NPRI,3483.2
63,2002,NPRI,2396.0
95,2002,NPRI,0.0
14,2002,NPRI,1852.0
59,2002,NPRI,2285.6
47,2002,NPRI,51966.4
50,2002,NPRI,1262.4
94,2002,NPRI,7720.8
2,2002,NPRI,4731.2
12,2002,NPRI,768.0
58,2002,NPRI,8067.2
68,2002,NPRI,81692.0
62,2002,NPRI,13077.6
74,2002,NPRI,5365.6
41,2002,NPRI,42769.6
77,2002,NPRI,8597.6
66,2002,NPRI,6352.0
70,2002,NPRI,6784.0
56,2002,NPRI,16230.4
81,2002,NPRI,6005.6
43,2002,NPRI,13323.2
53,2002,NPRI,5840.0
73,2002,NPRI,3056.8
60,2002,NPRI,3117.6
29,2003,NPRI,14742.4
33,2003,NPRI,3955.2
20,2003,NPRI,7265.6
25,2003,NPRI,12645.6
22,2003,NPRI,7701.6
13,2003,NPRI,1513.6
38,2003,NPRI,3056.8
19,2003,NPRI,4917.6
46,2003,NPRI,58772.0
6,2003,NPRI,71077.6
10,2003,NPRI,16540.0
21,2003,NPRI,3824.0
11,2003,NPRI,4224.8
26,2003,NPRI,6287.2
52,2003,NPRI,9925.6
24,2003,NPRI,12480.8
37,2003,NPRI,0.0
5,2003,NPRI,1305.6
7,2003,NPRI,13303.2
16,2003,NPRI,7761.6
35,2003,NPRI,26444.0
23,2003,NPRI,6009.6
15,2003,NPRI,0.0
8,2003,NPRI,4263.2
9,2003,NPRI,8535.2
49,2003,NPRI,29166.4
27,2003,NPRI,2988.0
82,2003,NPRI,13861.6
17,2003,NPRI,7443.2
1,2003,NPRI,11897.6
45,2003,NPRI,19338.4
85,2003,NPRI,60665.6
96,2003,NPRI,5270.4
32,2003,NPRI,3397.6
30,2003,NPRI,7374.4
28,2003,NPRI,11199.2
31,2003,NPRI,4451.2
72,2003,NPRI,3843.2
86,2003,NPRI,58136.8
84,2003,NPRI,73811.2
61,2003,NPRI,23068.0
36,2003,NPRI,2159.2
42,2003,NPRI,25584.0
71,2003,NPRI,13108.8
51,2003,NPRI,3921.6
39,2003,NPRI,0.0
69,2003,NPRI,16507.2
18,2003,NPRI,4844.0
93,2003,NPRI,3483.2
63,2003,NPRI,2396.0
95,2003,NPRI,0.0
14,2003,NPRI,1852.0
59,2003,NPRI,2285.6
47,2003,NPRI,51966.4
50,2003,NPRI,1262.4
94,2003,NPRI,7720.8
2,2003,NPRI,4731.2
12,2003,NPRI,768.0
58,2003,NPRI,8067.2
68,2003,NPRI,81692.0
62,2003,NPRI,13077.6
74,2003,NPRI,5365.6
41,2003,NPRI,42769.6
77,2003,NPRI,8597.6
66,2003,NPRI,6352.0
70,2003,NPRI,6784.0
56,2003,NPRI,16230.4
81,2003,NPRI,6005.6
43,2003,NPRI,13323.2
53,2003,NPRI,5840.0
73,2003,NPRI,3056.8
60,2003,NPRI,3117.6
29,2004,NPRI,14742.4
33,2004,NPRI,3955.2
20,2004,NPRI,7265.6
25,2004,NPRI,12645.6
22,2004,NPRI,7701.6
13,2004,NPRI,1513.6
38,2004,NPRI,3056.8
19,2004,NPRI,4917.6
46,2004,NPRI,58772.0
6,2004,NPRI,71077.6
10,2004,NPRI,16540.0
21,2004,NPRI,3824.0
11,2004,NPRI,4224.8
26,2004,NPRI,6287.2
52,2004,NPRI,9925.6
24,2004,NPRI,12480.8
37,2004,NPRI,0.0
5,2004,NPRI,1305.6
7,2004,NPRI,13303.2
16,2004,NPRI,7761.6
35,2004,NPRI,26444.0
23,2004,NPRI,6009.6
15,2004,NPRI,0.0
8,2004,NPRI,4263.2
9,2004,NPRI,8535.2
49,2004,NPRI,29166.4
27,2004,NPRI,2988.0
82,2004,NPRI,13861.6
17,2004,NPRI,7443.2
1,2004,NPRI,11897.6
45,2004,NPRI,19338.4
85,2004,NPRI,60665.6
96,2004,NPRI,5270.4
32,2004,NPRI,3397.6
30,2004,NPRI,7374.4
28,2004,NPRI,11199.2
31,2004,NPRI,4451.2
72,2004,NPRI,3843.2
86,2004,NPRI,58136.8
84,2004,NPRI,73811.2
61,2004,NPRI,23068.0
36,2004,NPRI,2159.2
42,2004,NPRI,25584.0
71,2004,NPRI,13108.8
51,2004,NPRI,3921.6
39,2004,NPRI,0.0
69,2004,NPRI,16507.2
18,2004,NPRI,4844.0
93,2004,NPRI,3483.2
63,2004,NPRI,2396.0
95,2004,NPRI,0.0
14,2004,NPRI,1852.0
59,2004,NPRI,2285.6
47,2004,NPRI,51966.4
50,2004,NPRI,1262.4
94,2004,NPRI,7720.8
2,2004,NPRI,4731.2
12,2004,NPRI,768.0
58,2004,NPRI,8067.2
68,2004,NPRI,81692.0
62,2004,NPRI,13077.6
74,2004,NPRI,5365.6
41,2004,NPRI,42769.6
77,2004,NPRI,8597.6
66,2004,NPRI,6352.0
70,2004,NPRI,6784.0
56,2004,NPRI,16230.4
81,2004,NPRI,6005.6
43,2004,NPRI,13323.2
53,2004,NPRI,5840.0
73,2004,NPRI,3056.8
60,2004,NPRI,3117.6
29,2005,NPRI,14742.4
33,2005,NPRI,3955.2
20,2005,NPRI,7265.6
25,2005,NPRI,12645.6
22,2005,NPRI,7701.6
13,2005,NPRI,1513.6
38,2005,NPRI,3056.8
19,2005,NPRI,4917.6
46,2005,NPRI,58772.0
6,2005,NPRI,71077.6
10,2005,NPRI,16540.0
21,2005,NPRI,3824.0
11,2005,NPRI,4224.8
26,2005,NPRI,6287.2
52,2005,NPRI,9925.6
24,2005,NPRI,12480.8
37,2005,NPRI,0.0
5,2005,NPRI,1305.6
7,2005,NPRI,13303.2
16,2005,NPRI,7761.6
35,2005,NPRI,26444.0
23,2005,NPRI,6009.6
15,2005,NPRI,0.0
8,2005,NPRI,4263.2
9,2005,NPRI,8535.2
49,2005,NPRI,29166.4
27,2005,NPRI,2988.0
82,2005,NPRI,13861.6
17,2005,NPRI,7443.2
1,2005,NPRI,11897.6
45,2005,NPRI,19338.4
85,2005,NPRI,60665.6
96,2005,NPRI,5270.4
32,2005,NPRI,3397.6
30,2005,NPRI,7374.4
28,2005,NPRI,11199.2
31,2005,NPRI,4451.2
72,2005,NPRI,3843.2
86,2005,NPRI,58136.8
84,2005,NPRI,73811.2
61,2005,NPRI,23068.0
36,2005,NPRI,2159.2
42,2005,NPRI,25584.0
71,2005,NPRI,13108.8
51,2005,NPRI,3921.6
39,2005,NPRI,0.0
69,2005,NPRI,16507.2
18,2005,NPRI,4844.0
93,2005,NPRI,3483.2
63,2005,NPRI,2396.0
95,2005,NPRI,0.0
14,2005,NPRI,1852.0
59,2005,NPRI,2285.6
47,2005,NPRI,51966.4
50,2005,NPRI,1262.4
94,2005,NPRI,7720.8
2,2005,NPRI,4731.2
12,2005,NPRI,768.0
58,2005,NPRI,8067.2
68,2005,NPRI,81692.0
62,2005,NPRI,13077.6
74,2005,NPRI,5365.6
41,2005,NPRI,42769.6
77,2005,NPRI,8597.6
66,2005,NPRI,6352.0
70,2005,NPRI,6784.0
56,2005,NPRI,16230.4
81,2005,NPRI,6005.6
43,2005,NPRI,13323.2
53,2005,NPRI,5840.0
73,2005,NPRI,3056.8
60,2005,NPRI,3117.6
29,2006,NPRI,14742.4
33,2006,NPRI,3955.2
20,2006,NPRI,7265.6
25,2006,NPRI,12645.6
22,2006,NPRI,7701.6
13,2006,NPRI,1513.6
38,2006,NPRI,3056.8
19,2006,NPRI,4917.6
46,2006,NPRI,58772.0
6,2006,NPRI,71077.6
10,2006,NPRI,16540.0
21,2006,NPRI,3824.0
11,2006,NPRI,4224.8
26,2006,NPRI,6287.2
52,2006,NPRI,9925.6
24,2006,NPRI,12480.8
37,2006,NPRI,0.0
5,2006,NPRI,1305.6
7,2006,NPRI,13303.2
16,2006,NPRI,7761.6
35,2006,NPRI,26444.0
23,2006,NPRI,6009.6
15,2006,NPRI,0.0
8,2006,NPRI,4263.2
9,2006,NPRI,8535.2
49,2006,NPRI,29166.4
27,2006,NPRI,2988.0
82,2006,NPRI,13861.6
17,2006,NPRI,7443.2
1,2006,NPRI,11897.6
45,2006,NPRI,19338.4
85,2006,NPRI,60665.6
96,2006,NPRI,5270.4
32,2006,NPRI,3397.6
30,2006,NPRI,7374.4
28,2006,NPRI,11199.2
31,2006,NPRI,4451.2
72,2006,NPRI,3843.2
86,2006,NPRI,58136.8
84,2006,NPRI,73811.2
61,2006,NPRI,23068.0
36,2006,NPRI,2159.2
42,2006,NPRI,25584.0
71,2006,NPRI,13108.8
51,2006,NPRI,3921.6
39,2006,NPRI,0.0
69,2006,NPRI,16507.2
18,2006,NPRI,4844.0
93,2006,NPRI,3483.2
63,2006,NPRI,2396.0
95,2006,NPRI,0.0
14,2006,NPRI,1852.0
59,2006,NPRI,2285.6
47,2006,NPRI,51966.4
50,2006,NPRI,1262.4
94,2006,NPRI,7720.8
2,2006,NPRI,4731.2
12,2006,NPRI,768.0
58,2006,NPRI,8067.2
68,2006,NPRI,81692.0
62,2006,NPRI,13077.6
74,2006,NPRI,5365.6
41,2006,NPRI,42769.6
77,2006,NPRI,8597.6
66,2006,NPRI,6352.0
70,2006,NPRI,6784.0
56,2006,NPRI,16230.4
81,2006,NPRI,6005.6
43,2006,NPRI,13323.2
53,2006,NPRI,5840.0
73,2006,NPRI,3056.8
60,2006,NPRI,3117.6
29,2007,NPRI,14742.4
33,2007,NPRI,3955.2
20,2007,NPRI,7265.6
25,2007,NPRI,12645.6
