national_facility_and_generic_sector_id,generic_sector_code,sector
5614,29,4.088547011141102
5751,33,4.370404384849069
5837,29,4.088547011141102
5418,29,4.088547011141102
5646,20,3.443381881561369
4943,25,4.384000622327908
5428,22,3.844832709692199
5604,13,3.180931282974887
6122,20,3.443381881561369
5484,13,3.180931282974887
5956,38,4.376391425537599
5477,20,3.443381881561369
5613,19,4.091500417451056
5657,13,3.180931282974887
5211,20,3.443381881561369
5419,29,4.088547011141102
6128,20,3.443381881561369
5925,38,4.376391425537599
5212,20,3.443381881561369
6312,38,4.376391425537599
5677,38,4.376391425537599
5811,13,3.180931282974887
5483,38,4.376391425537599
5619,20,3.443381881561369
5629,22,3.844832709692199
4991,20,3.443381881561369
4992,19,4.091500417451056
5004,20,3.443381881561369
5693,46,4.191771452873996
5106,38,4.376391425537599
5630,13,3.180931282974887
4965,25,4.384000622327908
5643,20,3.443381881561369
5680,25,4.384000622327908
6384,6,5.808578622721717
5466,20,3.443381881561369
5108,38,4.376391425537599
5684,10,2.6343179292668326
6087,22,3.844832709692199
5806,20,3.443381881561369
6423,38,4.376391425537599
5068,20,3.443381881561369
4988,19,4.091500417451056
5755,20,3.443381881561369
5,25,4.384000622327908
11,20,3.443381881561369
51,46,4.191771452873996
95,20,3.443381881561369
114,20,3.443381881561369
150,29,4.088547011141102
178,20,3.443381881561369
179,31,3.9297165851343534
275,13,3.180931282974887
286,20,3.443381881561369
313,20,3.443381881561369
391,46,4.191771452873996
405,28,4.687371624275464
406,28,4.687371624275464
413,46,4.191771452873996
447,38,4.376391425537599
476,20,3.443381881561369
505,22,3.844832709692199
522,20,3.443381881561369
543,20,3.443381881561369
550,20,3.443381881561369
636,20,3.443381881561369
707,20,3.443381881561369
753,15,2.8156896832244174
801,20,3.443381881561369
810,20,3.443381881561369
841,22,3.844832709692199
856,22,3.844832709692199
900,28,4.687371624275464
1016,28,4.687371624275464
1085,17,3.747436557932603
1088,17,3.747436557932603
1154,20,3.443381881561369
1177,22,3.844832709692199
1180,29,4.088547011141102
1201,38,4.376391425537599
1318,29,4.088547011141102
1469,20,3.443381881561369
1528,20,3.443381881561369
1625,25,4.384000622327908
1907,38,4.376391425537599
1960,38,4.376391425537599
1991,38,4.376391425537599
2024,38,4.376391425537599
2033,38,4.376391425537599
2083,38,4.376391425537599
2147,38,4.376391425537599
2157,16,3.99355315824414
2202,38,4.376391425537599
2260,37,4.854785250622267
2294,32,4.1764416285691395
2379,29,4.088547011141102
2401,20,3.443381881561369
2432,38,4.376391425537599
2433,38,4.376391425537599
2696,31,3.9297165851343534
2699,22,3.844832709692199
2750,20,3.443381881561369
3055,37,4.854785250622267
3122,28,4.687371624275464
3167,20,3.443381881561369
3545,38,4.376391425537599
3561,37,4.854785250622267
3578,31,3.9297165851343534
3609,20,3.443381881561369
3770,24,4.720494698936228
3779,42,5.553995004109745
3850,22,3.844832709692199
4100,22,3.844832709692199
4151,20,3.443381881561369
4492,28,4.687371624275464
4627,20,3.443381881561369
4632,31,3.9297165851343534
4656,31,3.9297165851343534
4701,20,3.443381881561369
4737,38,4.376391425537599
4875,38,4.376391425537599
4890,25,4.384000622327908
407,28,4.687371624275464
1014,22,3.844832709692199
1212,20,3.443381881561369
3248,31,3.9297165851343534
3409,38,4.376391425537599
3642,28,4.687371624275464
3952,28,4.687371624275464
4507,31,3.9297165851343534
4840,37,4.854785250622267
581,46,4.191771452873996
1029,19,4.091500417451056
1869,20,3.443381881561369
3049,38,4.376391425537599
4035,30,4.417699950228338
4078,46,4.191771452873996
4393,38,4.376391425537599
4521,38,4.376391425537599
4610,6,5.808578622721717
91,31,3.9297165851343534
455,32,4.1764416285691395
1515,22,3.844832709692199
2665,31,3.9297165851343534
4046,22,3.844832709692199
4110,25,4.384000622327908
4417,38,4.376391425537599
4420,38,4.376391425537599
4584,38,4.376391425537599
47,25,4.384000622327908
847,20,3.443381881561369
1551,28,4.687371624275464
3497,28,4.687371624275464
4586,28,4.687371624275464
4697,32,4.1764416285691395
1573,46,4.191771452873996
1794,31,3.9297165851343534
1990,20,3.443381881561369
2149,20,3.443381881561369
3047,38,4.376391425537599
3951,37,4.854785250622267
4036,29,4.088547011141102
4175,20,3.443381881561369
4315,25,4.384000622327908
706,20,3.443381881561369
708,20,3.443381881561369
770,46,4.191771452873996
855,22,3.844832709692199
1095,24,4.720494698936228
1387,20,3.443381881561369
1485,25,4.384000622327908
2184,38,4.376391425537599
2298,19,4.091500417451056
3435,16,3.99355315824414
4043,25,4.384000622327908
4353,38,4.376391425537599
556,18,3.6896596212259047
1441,20,3.443381881561369
1889,28,4.687371624275464
2168,38,4.376391425537599
2261,37,4.854785250622267
2840,28,4.687371624275464
18,22,3.844832709692199
422,28,4.687371624275464
938,22,3.844832709692199
1170,20,3.443381881561369
1244,19,4.091500417451056
2250,20,3.443381881561369
2916,16,3.99355315824414
3288,22,3.844832709692199
3506,46,4.191771452873996
3792,25,4.384000622327908
143,20,3.443381881561369
1061,19,4.091500417451056
1166,20,3.443381881561369
1178,29,4.088547011141102
1721,38,4.376391425537599
3480,16,3.99355315824414
3547,20,3.443381881561369
3919,25,4.384000622327908
4472,37,4.854785250622267
446,20,3.443381881561369
1011,28,4.687371624275464
1094,25,4.384000622327908
1381,17,3.747436557932603
1479,20,3.443381881561369
1615,17,3.747436557932603
1700,17,3.747436557932603
2284,20,3.443381881561369
2322,20,3.443381881561369
2380,30,4.417699950228338
2698,22,3.844832709692199
3290,28,4.687371624275464
3306,17,3.747436557932603
3460,31,3.9297165851343534
3754,16,3.99355315824414
3912,38,4.376391425537599
4022,96,3.2270689783253914
29,24,4.720494698936228
122,20,3.443381881561369
658,24,4.720494698936228
760,20,3.443381881561369
1019,28,4.687371624275464
1067,25,4.384000622327908
1155,20,3.443381881561369
1423,22,3.844832709692199
1617,22,3.844832709692199
2112,29,4.088547011141102
2148,38,4.376391425537599
2744,22,3.844832709692199
3048,38,4.376391425537599
38,28,4.687371624275464
216,28,4.687371624275464
415,19,4.091500417451056
802,32,4.1764416285691395
1066,24,4.720494698936228
1314,29,4.088547011141102
1455,20,3.443381881561369
1661,20,3.443381881561369
2121,20,3.443381881561369
2205,27,4.33176213250464
2226,38,4.376391425537599
2409,20,3.443381881561369
2911,27,4.33176213250464
3933,17,3.747436557932603
3982,28,4.687371624275464
73,20,3.443381881561369
218,30,4.417699950228338
307,18,3.6896596212259047
546,20,3.443381881561369
642,20,3.443381881561369
833,17,3.747436557932603
1015,25,4.384000622327908
1086,20,3.443381881561369
1688,31,3.9297165851343534
1777,31,3.9297165851343534
1855,28,4.687371624275464
2255,38,4.376391425537599
2436,17,3.747436557932603
2860,16,3.99355315824414
3780,25,4.384000622327908
3992,20,3.443381881561369
4065,27,4.33176213250464
4348,38,4.376391425537599
4421,38,4.376391425537599
19,20,3.443381881561369
94,20,3.443381881561369
433,17,3.747436557932603
1045,25,4.384000622327908
1210,20,3.443381881561369
1333,28,4.687371624275464
1388,25,4.384000622327908
1413,29,4.088547011141102
2169,38,4.376391425537599
2251,94,5.163280266233491
2427,22,3.844832709692199
3134,24,4.720494698936228
113,20,3.443381881561369
233,30,4.417699950228338
417,52,4.346338972460967
757,20,3.443381881561369
768,46,4.191771452873996
1213,17,3.747436557932603
1262,25,4.384000622327908
1976,28,4.687371624275464
2372,25,4.384000622327908
2669,28,4.687371624275464
3184,28,4.687371624275464
3878,20,3.443381881561369
3918,38,4.376391425537599
4314,9,5.24681895688178
14,20,3.443381881561369
123,32,4.1764416285691395
144,20,3.443381881561369
1018,28,4.687371624275464
1151,29,4.088547011141102
1261,17,3.747436557932603
1620,30,4.417699950228338
1651,28,4.687371624275464
1867,20,3.443381881561369
2425,28,4.687371624275464
2450,30,4.417699950228338
2720,22,3.844832709692199
2847,30,4.417699950228338
3166,20,3.443381881561369
3206,20,3.443381881561369
3762,25,4.384000622327908
265,17,3.747436557932603
520,25,4.384000622327908
624,31,3.9297165851343534
665,20,3.443381881561369
917,20,3.443381881561369
1078,23,4.279539758446484
1394,22,3.844832709692199
1436,17,3.747436557932603
1454,18,3.6896596212259047
1534,28,4.687371624275464
1623,28,4.687371624275464
2082,52,4.346338972460967
2248,19,4.091500417451056
2277,30,4.417699950228338
2293,17,3.747436557932603
2335,28,4.687371624275464
2406,38,4.376391425537599
2610,20,3.443381881561369
2683,31,3.9297165851343534
2756,31,3.9297165851343534
3054,38,4.376391425537599
3185,30,4.417699950228338
3220,38,4.376391425537599
3225,22,3.844832709692199
3305,13,3.180931282974887
3357,28,4.687371624275464
3369,31,3.9297165851343534
3371,31,3.9297165851343534
3379,72,3.8057962307831583
3760,27,4.33176213250464
3777,25,4.384000622327908
223,28,4.687371624275464
266,20,3.443381881561369
544,46,4.191771452873996
1245,19,4.091500417451056
1382,20,3.443381881561369
1533,22,3.844832709692199
1570,17,3.747436557932603
1779,13,3.180931282974887
1852,18,3.6896596212259047
2165,6,5.808578622721717
2225,52,4.346338972460967
2266,23,4.279539758446484
2402,20,3.443381881561369
2535,29,4.088547011141102
2608,28,4.687371624275464
3222,28,4.687371624275464
40,20,3.443381881561369
393,46,4.191771452873996
555,17,3.747436557932603
738,17,3.747436557932603
939,32,4.1764416285691395
1042,20,3.443381881561369
1046,25,4.384000622327908
1179,29,4.088547011141102
1209,20,3.443381881561369
1214,17,3.747436557932603
1263,28,4.687371624275464
1350,20,3.443381881561369
1598,31,3.9297165851343534
1626,32,4.1764416285691395
1805,16,3.99355315824414
1806,16,3.99355315824414
1868,22,3.844832709692199
2428,38,4.376391425537599
2542,23,4.279539758446484
2607,25,4.384000622327908
2612,19,4.091500417451056
2645,22,3.844832709692199
2668,25,4.384000622327908
2678,28,4.687371624275464
157,19,4.091500417451056
242,25,4.384000622327908
271,25,4.384000622327908
542,20,3.443381881561369
557,17,3.747436557932603
761,46,4.191771452873996
762,46,4.191771452873996
764,46,4.191771452873996
766,46,4.191771452873996
1087,32,4.1764416285691395
1175,13,3.180931282974887
1260,17,3.747436557932603
1439,22,3.844832709692199
1453,31,3.9297165851343534
1466,20,3.443381881561369
2084,37,4.854785250622267
2127,37,4.854785250622267
2210,28,4.687371624275464
2393,17,3.747436557932603
2431,52,4.346338972460967
737,17,3.747436557932603
769,45,3.3592114278300094
862,13,3.180931282974887
1176,13,3.180931282974887
1396,17,3.747436557932603
1796,31,3.9297165851343534
2243,17,3.747436557932603
2249,20,3.443381881561369
763,52,4.346338972460967
2032,20,3.443381881561369
9,20,3.443381881561369
432,29,4.088547011141102
734,20,3.443381881561369
1319,29,4.088547011141102
1349,38,4.376391425537599
1925,20,3.443381881561369
234,20,3.443381881561369
89,17,3.747436557932603
151,17,3.747436557932603
207,30,4.417699950228338
325,28,4.687371624275464
615,31,3.9297165851343534
965,30,4.417699950228338
1063,20,3.443381881561369
1163,20,3.443381881561369
692,20,3.443381881561369
765,52,4.346338972460967
767,52,4.346338972460967
1264,30,4.417699950228338
1283,20,3.443381881561369
832,17,3.747436557932603
1660,16,3.99355315824414
4585,38,4.376391425537599
4228,28,4.687371624275464
1550,28,4.687371624275464
2185,38,4.376391425537599
2726,31,3.9297165851343534
3121,28,4.687371624275464
1259,16,3.99355315824414
1761,23,4.279539758446484
3178,16,3.99355315824414
1634,31,3.9297165851343534
2865,25,4.384000622327908
3168,28,4.687371624275464
705,20,3.443381881561369
1321,19,4.091500417451056
1827,25,4.384000622327908
2232,16,3.99355315824414
416,20,3.443381881561369
54357,9,5.24681895688178
55083,9,5.24681895688178
13105,10,2.6343179292668326
40377,10,2.6343179292668326
56701,10,2.6343179292668326
52299,10,2.6343179292668326
54763,11,2.2337119883310015
19354,12,3.3421881677550807
12911,13,3.180931282974887
8442,13,3.180931282974887
9735,13,3.180931282974887
10737,13,3.180931282974887
11005,13,3.180931282974887
7384,13,3.180931282974887
7393,13,3.180931282974887
8104,13,3.180931282974887
8776,13,3.180931282974887
9885,13,3.180931282974887
9900,13,3.180931282974887
10013,13,3.180931282974887
10231,13,3.180931282974887
11443,13,3.180931282974887
12365,13,3.180931282974887
12554,13,3.180931282974887
19772,13,3.180931282974887
27349,13,3.180931282974887
28906,13,3.180931282974887
30261,13,3.180931282974887
30709,13,3.180931282974887
44944,13,3.180931282974887
57810,13,3.180931282974887
22565,13,3.180931282974887
7626,13,3.180931282974887
17272,13,3.180931282974887
30517,13,3.180931282974887
42744,13,3.180931282974887
51565,13,3.180931282974887
57128,13,3.180931282974887
59050,13,3.180931282974887
8951,13,3.180931282974887
18781,13,3.180931282974887
20412,13,3.180931282974887
21616,13,3.180931282974887
50021,13,3.180931282974887
13067,13,3.180931282974887
15589,15,2.8156896832244174
19763,15,2.8156896832244174
20991,15,2.8156896832244174
38172,15,2.8156896832244174
48508,15,2.8156896832244174
10867,15,2.8156896832244174
11020,15,2.8156896832244174
17123,15,2.8156896832244174
7816,15,2.8156896832244174
41931,15,2.8156896832244174
46622,15,2.8156896832244174
32914,15,2.8156896832244174
35759,15,2.8156896832244174
47637,15,2.8156896832244174
49975,15,2.8156896832244174
47541,15,2.8156896832244174
47592,15,2.8156896832244174
54723,15,2.8156896832244174
13288,15,2.8156896832244174
9043,15,2.8156896832244174
8165,15,2.8156896832244174
21462,16,3.99355315824414
21821,16,3.99355315824414
21061,16,3.99355315824414
43407,16,3.99355315824414
49470,16,3.99355315824414
49480,16,3.99355315824414
38854,16,3.99355315824414
57229,16,3.99355315824414
57855,16,3.99355315824414
60368,16,3.99355315824414
61928,16,3.99355315824414
24138,16,3.99355315824414
40785,16,3.99355315824414
28528,16,3.99355315824414
50027,16,3.99355315824414
9477,16,3.99355315824414
35068,16,3.99355315824414
28785,17,3.747436557932603
37716,17,3.747436557932603
22017,17,3.747436557932603
47273,17,3.747436557932603
40584,17,3.747436557932603
33008,17,3.747436557932603
43469,17,3.747436557932603
18471,17,3.747436557932603
23915,17,3.747436557932603
20841,17,3.747436557932603
13009,17,3.747436557932603
17035,17,3.747436557932603
61991,17,3.747436557932603
22746,17,3.747436557932603
19932,17,3.747436557932603
20407,17,3.747436557932603
37431,17,3.747436557932603
17462,17,3.747436557932603
22004,17,3.747436557932603
9606,17,3.747436557932603
12494,17,3.747436557932603
41005,17,3.747436557932603
41716,17,3.747436557932603
41801,17,3.747436557932603
43448,17,3.747436557932603
11168,17,3.747436557932603
27883,17,3.747436557932603
29002,17,3.747436557932603
31262,17,3.747436557932603
33476,17,3.747436557932603
43913,17,3.747436557932603
11260,17,3.747436557932603
42334,17,3.747436557932603
7612,17,3.747436557932603
7703,17,3.747436557932603
12574,17,3.747436557932603
12720,17,3.747436557932603
6895,17,3.747436557932603
6939,17,3.747436557932603
6974,17,3.747436557932603
6977,17,3.747436557932603
8509,17,3.747436557932603
8874,17,3.747436557932603
9215,17,3.747436557932603
9598,17,3.747436557932603
10833,17,3.747436557932603
12995,17,3.747436557932603
13829,17,3.747436557932603
14601,17,3.747436557932603
15627,17,3.747436557932603
16392,17,3.747436557932603
16569,17,3.747436557932603
18573,17,3.747436557932603
25657,17,3.747436557932603
27529,17,3.747436557932603
29486,17,3.747436557932603
35888,17,3.747436557932603
38811,17,3.747436557932603
42136,17,3.747436557932603
42139,17,3.747436557932603
42281,17,3.747436557932603
44667,17,3.747436557932603
40200,17,3.747436557932603
6909,17,3.747436557932603
10654,17,3.747436557932603
10861,17,3.747436557932603
10894,17,3.747436557932603
12048,17,3.747436557932603
12203,17,3.747436557932603
31151,17,3.747436557932603
31154,17,3.747436557932603
31155,17,3.747436557932603
31823,17,3.747436557932603
33380,17,3.747436557932603
57816,17,3.747436557932603
58178,17,3.747436557932603
13019,17,3.747436557932603
23362,17,3.747436557932603
21657,17,3.747436557932603
28445,17,3.747436557932603
28679,17,3.747436557932603
55952,17,3.747436557932603
39385,17,3.747436557932603
8582,17,3.747436557932603
10691,17,3.747436557932603
41958,17,3.747436557932603
31540,17,3.747436557932603
11773,17,3.747436557932603
12394,17,3.747436557932603
17342,17,3.747436557932603
35382,17,3.747436557932603
45334,17,3.747436557932603
48000,17,3.747436557932603
50259,17,3.747436557932603
16878,17,3.747436557932603
18262,17,3.747436557932603
10825,17,3.747436557932603
11512,17,3.747436557932603
11716,17,3.747436557932603
16532,17,3.747436557932603
18197,17,3.747436557932603
18198,17,3.747436557932603
18245,17,3.747436557932603
19929,17,3.747436557932603
21337,17,3.747436557932603
32968,17,3.747436557932603
34483,17,3.747436557932603
46492,17,3.747436557932603
46832,17,3.747436557932603
11345,17,3.747436557932603
18253,17,3.747436557932603
27098,17,3.747436557932603
27607,17,3.747436557932603
35838,17,3.747436557932603
12345,17,3.747436557932603
40221,17,3.747436557932603
31596,17,3.747436557932603
41517,13,3.180931282974887
27696,17,3.747436557932603
12954,17,3.747436557932603
12302,18,3.6896596212259047
53411,19,4.091500417451056
53686,19,4.091500417451056
57894,19,4.091500417451056
16536,19,4.091500417451056
10940,19,4.091500417451056
53370,19,4.091500417451056
53633,19,4.091500417451056
27558,19,4.091500417451056
43735,19,4.091500417451056
11044,19,4.091500417451056
19006,19,4.091500417451056
27924,20,3.443381881561369
51804,20,3.443381881561369
49322,20,3.443381881561369
53454,20,3.443381881561369
36328,20,3.443381881561369
49211,20,3.443381881561369
8916,20,3.443381881561369
40572,20,3.443381881561369
41661,20,3.443381881561369
12088,20,3.443381881561369
18955,20,3.443381881561369
28931,20,3.443381881561369
49263,20,3.443381881561369
39132,20,3.443381881561369
53705,20,3.443381881561369
11979,20,3.443381881561369
41303,20,3.443381881561369
53312,20,3.443381881561369
38409,20,3.443381881561369
13499,20,3.443381881561369
18462,20,3.443381881561369
24373,20,3.443381881561369
8927,20,3.443381881561369
12876,20,3.443381881561369
7029,20,3.443381881561369
7552,20,3.443381881561369
8461,20,3.443381881561369
8830,20,3.443381881561369
10895,20,3.443381881561369
11940,20,3.443381881561369
12709,20,3.443381881561369
14399,20,3.443381881561369
16576,20,3.443381881561369
16813,20,3.443381881561369
17258,20,3.443381881561369
17302,20,3.443381881561369
17338,20,3.443381881561369
19625,20,3.443381881561369
23545,20,3.443381881561369
28821,20,3.443381881561369
29076,20,3.443381881561369
29160,20,3.443381881561369
30182,20,3.443381881561369
31894,20,3.443381881561369
32687,20,3.443381881561369
34507,20,3.443381881561369
36132,20,3.443381881561369
38032,20,3.443381881561369
41665,20,3.443381881561369
43763,20,3.443381881561369
45187,20,3.443381881561369
45734,20,3.443381881561369
46397,20,3.443381881561369
53596,20,3.443381881561369
17293,20,3.443381881561369
10758,20,3.443381881561369
7786,20,3.443381881561369
9227,20,3.443381881561369
13785,20,3.443381881561369
14103,20,3.443381881561369
33509,20,3.443381881561369
44429,20,3.443381881561369
46672,20,3.443381881561369
46912,20,3.443381881561369
51158,20,3.443381881561369
59161,20,3.443381881561369
59162,20,3.443381881561369
7675,20,3.443381881561369
34835,20,3.443381881561369
27392,20,3.443381881561369
46197,20,3.443381881561369
39632,20,3.443381881561369
26496,20,3.443381881561369
10865,21,2.751324465333269
11091,21,2.751324465333269
44774,21,2.751324465333269
10676,21,2.751324465333269
36294,21,2.751324465333269
43078,21,2.751324465333269
58086,21,2.751324465333269
37697,21,2.751324465333269
22754,20,3.443381881561369
27209,20,3.443381881561369
32977,20,3.443381881561369
41228,20,3.443381881561369
49058,20,3.443381881561369
49157,20,3.443381881561369
7190,20,3.443381881561369
9637,20,3.443381881561369
9751,20,3.443381881561369
10845,20,3.443381881561369
11094,20,3.443381881561369
11103,20,3.443381881561369
11191,20,3.443381881561369
12068,20,3.443381881561369
12143,20,3.443381881561369
14331,20,3.443381881561369
14398,20,3.443381881561369
14485,20,3.443381881561369
15188,20,3.443381881561369
15782,20,3.443381881561369
18025,20,3.443381881561369
19356,20,3.443381881561369
19375,20,3.443381881561369
19477,20,3.443381881561369
19498,20,3.443381881561369
19751,20,3.443381881561369
20956,20,3.443381881561369
23027,20,3.443381881561369
23507,20,3.443381881561369
24609,20,3.443381881561369
25509,20,3.443381881561369
26785,20,3.443381881561369
29087,20,3.443381881561369
29090,20,3.443381881561369
30033,20,3.443381881561369
30280,20,3.443381881561369
30744,20,3.443381881561369
31236,20,3.443381881561369
31421,20,3.443381881561369
31738,20,3.443381881561369
32952,20,3.443381881561369
33268,20,3.443381881561369
33596,20,3.443381881561369
34164,20,3.443381881561369
34221,20,3.443381881561369
35400,20,3.443381881561369
36292,20,3.443381881561369
36464,20,3.443381881561369
36567,20,3.443381881561369
36723,20,3.443381881561369
36792,20,3.443381881561369
37072,20,3.443381881561369
37086,20,3.443381881561369
37151,20,3.443381881561369
37201,20,3.443381881561369
37364,20,3.443381881561369
37370,20,3.443381881561369
37969,20,3.443381881561369
39987,20,3.443381881561369
40257,20,3.443381881561369
44207,20,3.443381881561369
44861,20,3.443381881561369
44869,20,3.443381881561369
45090,20,3.443381881561369
47785,20,3.443381881561369
48884,20,3.443381881561369
52525,20,3.443381881561369
52685,20,3.443381881561369
52774,20,3.443381881561369
57399,20,3.443381881561369
57683,20,3.443381881561369
58920,20,3.443381881561369
61653,20,3.443381881561369
60521,20,3.443381881561369
16820,20,3.443381881561369
52073,20,3.443381881561369
11990,20,3.443381881561369
12212,20,3.443381881561369
12286,20,3.443381881561369
12737,20,3.443381881561369
22107,20,3.443381881561369
23505,20,3.443381881561369
25853,20,3.443381881561369
39894,20,3.443381881561369
43883,20,3.443381881561369
52881,20,3.443381881561369
37041,20,3.443381881561369
6865,20,3.443381881561369
7694,20,3.443381881561369
8021,20,3.443381881561369
8045,20,3.443381881561369
8524,20,3.443381881561369
10238,20,3.443381881561369
10913,20,3.443381881561369
11477,20,3.443381881561369
12446,20,3.443381881561369
12455,20,3.443381881561369
12492,20,3.443381881561369
14017,20,3.443381881561369
14062,20,3.443381881561369
14397,20,3.443381881561369
16476,20,3.443381881561369
16976,20,3.443381881561369
17180,20,3.443381881561369
17664,20,3.443381881561369
17668,20,3.443381881561369
17769,20,3.443381881561369
17844,20,3.443381881561369
18203,20,3.443381881561369
18504,20,3.443381881561369
21027,20,3.443381881561369
23258,20,3.443381881561369
24244,20,3.443381881561369
31409,20,3.443381881561369
31883,20,3.443381881561369
32568,20,3.443381881561369
32677,20,3.443381881561369
33410,20,3.443381881561369
34634,20,3.443381881561369
35861,20,3.443381881561369
36185,20,3.443381881561369
36913,20,3.443381881561369
36967,20,3.443381881561369
38212,20,3.443381881561369
38488,20,3.443381881561369
39574,20,3.443381881561369
43983,20,3.443381881561369
44191,20,3.443381881561369
44370,20,3.443381881561369
44531,20,3.443381881561369
44968,20,3.443381881561369
47220,20,3.443381881561369
47252,20,3.443381881561369
48118,20,3.443381881561369
48190,20,3.443381881561369
51066,20,3.443381881561369
51149,20,3.443381881561369
51224,20,3.443381881561369
51323,20,3.443381881561369
56833,20,3.443381881561369
57048,20,3.443381881561369
57367,20,3.443381881561369
59194,20,3.443381881561369
59258,20,3.443381881561369
59328,20,3.443381881561369
13072,20,3.443381881561369
6525,20,3.443381881561369
6539,20,3.443381881561369
19513,20,3.443381881561369
21523,20,3.443381881561369
29067,20,3.443381881561369
29356,20,3.443381881561369
45633,20,3.443381881561369
49853,20,3.443381881561369
51421,20,3.443381881561369
56911,20,3.443381881561369
57309,20,3.443381881561369
59780,20,3.443381881561369
59843,20,3.443381881561369
62025,20,3.443381881561369
11643,20,3.443381881561369
32506,20,3.443381881561369
47783,20,3.443381881561369
57830,20,3.443381881561369
7713,20,3.443381881561369
10601,20,3.443381881561369
12542,20,3.443381881561369
14493,20,3.443381881561369
32019,20,3.443381881561369
32434,20,3.443381881561369
32730,20,3.443381881561369
33133,20,3.443381881561369
33497,20,3.443381881561369
38036,20,3.443381881561369
38456,20,3.443381881561369
43876,20,3.443381881561369
44015,20,3.443381881561369
44823,20,3.443381881561369
45160,20,3.443381881561369
45202,20,3.443381881561369
49240,20,3.443381881561369
54853,20,3.443381881561369
57191,20,3.443381881561369
57218,20,3.443381881561369
10711,20,3.443381881561369
18867,20,3.443381881561369
59147,20,3.443381881561369
59166,20,3.443381881561369
12132,20,3.443381881561369
36942,20,3.443381881561369
7760,20,3.443381881561369
7875,20,3.443381881561369
8904,20,3.443381881561369
17577,20,3.443381881561369
27020,20,3.443381881561369
43485,20,3.443381881561369
60164,20,3.443381881561369
60192,20,3.443381881561369
8047,20,3.443381881561369
40711,20,3.443381881561369
7501,20,3.443381881561369
14884,20,3.443381881561369
12273,20,3.443381881561369
11454,20,3.443381881561369
11203,20,3.443381881561369
14497,20,3.443381881561369
18193,20,3.443381881561369
18241,20,3.443381881561369
19346,20,3.443381881561369
27384,20,3.443381881561369
43923,20,3.443381881561369
44428,20,3.443381881561369
11951,20,3.443381881561369
16467,20,3.443381881561369
19359,20,3.443381881561369
21625,20,3.443381881561369
23278,20,3.443381881561369
31955,20,3.443381881561369
43626,20,3.443381881561369
45108,20,3.443381881561369
21075,20,3.443381881561369
56610,20,3.443381881561369
21155,20,3.443381881561369
22892,20,3.443381881561369
30226,20,3.443381881561369
58956,20,3.443381881561369
14042,20,3.443381881561369
7998,20,3.443381881561369
8124,20,3.443381881561369
10021,20,3.443381881561369
43582,20,3.443381881561369
61748,20,3.443381881561369
12922,20,3.443381881561369
8917,20,3.443381881561369
14638,20,3.443381881561369
34170,20,3.443381881561369
52045,20,3.443381881561369
29463,20,3.443381881561369
44029,22,3.844832709692199
7272,22,3.844832709692199
12262,22,3.844832709692199
16084,22,3.844832709692199
16093,22,3.844832709692199
20328,22,3.844832709692199
22166,22,3.844832709692199
22451,22,3.844832709692199
25935,22,3.844832709692199
36077,22,3.844832709692199
41690,22,3.844832709692199
41820,22,3.844832709692199
59868,22,3.844832709692199
7273,22,3.844832709692199
17869,22,3.844832709692199
18009,22,3.844832709692199
36627,22,3.844832709692199
43706,22,3.844832709692199
10762,22,3.844832709692199
14655,22,3.844832709692199
15191,22,3.844832709692199
26776,22,3.844832709692199
9530,22,3.844832709692199
10529,22,3.844832709692199
14931,22,3.844832709692199
16887,22,3.844832709692199
22594,22,3.844832709692199
33995,22,3.844832709692199
55970,22,3.844832709692199
39390,22,3.844832709692199
25539,22,3.844832709692199
39405,22,3.844832709692199
11881,22,3.844832709692199
15947,22,3.844832709692199
16685,22,3.844832709692199
16209,22,3.844832709692199
7837,22,3.844832709692199
11237,22,3.844832709692199
15180,22,3.844832709692199
38602,22,3.844832709692199
43900,22,3.844832709692199
7842,22,3.844832709692199
9354,22,3.844832709692199
15163,22,3.844832709692199
15227,22,3.844832709692199
16479,22,3.844832709692199
18550,22,3.844832709692199
21732,22,3.844832709692199
30214,22,3.844832709692199
30420,22,3.844832709692199
30451,22,3.844832709692199
30552,22,3.844832709692199
32116,22,3.844832709692199
32794,22,3.844832709692199
33822,22,3.844832709692199
35030,22,3.844832709692199
36337,22,3.844832709692199
36579,22,3.844832709692199
37346,22,3.844832709692199
37577,22,3.844832709692199
53020,22,3.844832709692199
30899,22,3.844832709692199
44220,22,3.844832709692199
15532,22,3.844832709692199
30814,22,3.844832709692199
30914,22,3.844832709692199
34453,22,3.844832709692199
35443,22,3.844832709692199
36565,22,3.844832709692199
38511,22,3.844832709692199
49699,22,3.844832709692199
58323,22,3.844832709692199
11400,22,3.844832709692199
11436,22,3.844832709692199
12019,22,3.844832709692199
12780,22,3.844832709692199
20372,22,3.844832709692199
24222,22,3.844832709692199
30227,22,3.844832709692199
33688,22,3.844832709692199
35924,22,3.844832709692199
36162,22,3.844832709692199
38053,22,3.844832709692199
38483,22,3.844832709692199
40047,22,3.844832709692199
41895,22,3.844832709692199
50139,22,3.844832709692199
52113,22,3.844832709692199
57996,22,3.844832709692199
62346,22,3.844832709692199
44988,22,3.844832709692199
57231,22,3.844832709692199
30633,22,3.844832709692199
35890,22,3.844832709692199
27414,22,3.844832709692199
30395,22,3.844832709692199
48838,22,3.844832709692199
